,GEOID,NAME,RiskFactor1_percent,IncomePoverty_ratio,Total,Occupants_Above1,Occupants_Above1_point5,Married_Above65,NoSpouse_MaleHH_Above65,NoSpouse_FemaleHH_Above65,Living_Alone,RiskFactor3_percent,RiskFactor2_percent,LanguageBarrier_Total,RiskFactor4a_percent,EducationalBarrier_Total,RiskFactor4b_percent,Above16_Unemployed_Total,RiskFactor5_percent,Disability_Total,RiskFactor6_percent,Total_Uninsured,RiskFactor7_percent,pop_64above_total,RiskFactor8_percent
737,17031520300,"Census Tract 5203, Cook County, Illinois",23.3,1.896721311,1754,55,0,154,0,54,367,3.135689852,32.78221209,319,18.2,1415,34.39474964,432,9.9,725,12.3,789,13.4,252,4.269739072
738,17031814800,"Census Tract 8148, Cook County, Illinois",10.1,2.662795993,2008,12,38,254,13,0,363,2.490039841,31.37450199,104,5.2,1106,22.66393443,151,3,767,13,354,6,445,7.515622361
739,17031814900,"Census Tract 8149, Cook County, Illinois",22.6,2.511657559,2199,67,24,161,29,84,692,4.138244657,43.92905866,250,11.4,1065,23.15217391,201,4.3,814,12.5,888,13.7,265,4.075669025
740,17031815300,"Census Tract 8153, Cook County, Illinois",14.5,3.358378871,1217,10,10,135,0,17,250,1.643385374,33.03204601,58,4.8,315,12.72213247,74,2.8,256,7.7,139,4.2,239,7.166416792
741,17031815600,"Census Tract 8156, Cook County, Illinois",12.8,2.913205829,1932,38,5,239,0,51,516,2.225672878,41.7184265,45,2.3,184,4.885820499,142,3.6,457,9.3,216,4.4,322,6.467162081
742,17031818300,"Census Tract 8183, Cook County, Illinois",12.8,2.741575592,1746,45,0,114,10,50,438,2.577319588,35.05154639,111,6.4,965,20,266,5.5,539,9.3,548,9.4,202,3.358829398
743,17031819200,"Census Tract 8192, Cook County, Illinois",14.5,3.024863388,2050,32,0,154,69,48,561,1.56097561,40.58536585,168,8.2,576,12.03510238,160,3.2,528,8.3,606,9.5,253,3.95869191
744,17031570300,"Census Tract 5703, Cook County, Illinois",21.8,2.214435337,1654,175,23,148,8,30,292,11.97097944,28.89963724,423,25.6,1054,26.46246548,220,5.4,317,5.4,860,14.5,282,4.76673428
745,17031611500,"Census Tract 6115, Cook County, Illinois",38.6,1.588114754,964,67,28,45,6,13,251,9.854771784,32.67634855,278,28.8,582,25.88967972,214,9,175,5.8,1021,33.7,150,4.672897196
746,17031611700,"Census Tract 6117, Cook County, Illinois",51.6,1.113114754,598,23,6,23,32,17,155,4.849498328,37.95986622,111,18.6,402,27.99442897,226,15.2,121,6,332,16.5,126,6.262425447
747,17031620200,"Census Tract 6202, Cook County, Illinois",18.8,2.65856102,698,38,0,42,22,9,183,5.444126074,36.67621777,149,21.3,418,25.39489672,107,6.3,175,8.2,114,5.3,104,4.864359214
748,17031630900,"Census Tract 6309, Cook County, Illinois",30,2.074271403,1321,52,13,31,0,0,291,4.920514762,24.37547313,403,30.5,1090,31.21420389,277,7.5,471,9.1,733,14.2,265,5.128701374
749,17031650200,"Census Tract 6502, Cook County, Illinois",22.3,2.352367942,2114,123,55,143,0,15,582,8.420056764,35.00473037,270,12.8,1249,24.29015947,497,9.3,614,8.7,904,12.7,394,5.550859397
750,17031660700,"Census Tract 6607, Cook County, Illinois",52.6,1.051684882,610,19,0,49,7,93,303,3.114754098,74.09836066,16,2.6,379,31.8487395,106,8.7,279,18.9,52,3.5,165,11.17129316
751,17031660900,"Census Tract 6609, Cook County, Illinois",37.6,1.574408015,1385,56,65,62,0,118,324,8.736462094,36.3898917,0,0,478,14.80793061,502,14.9,562,12.2,518,11.3,103,2.242543
752,17031680500,"Census Tract 6805, Cook County, Illinois",52.8,1.108151184,457,0,0,0,15,31,170,0,47.26477024,24,5.3,152,16.98324022,174,19,202,16.4,161,13,58,4.696356275
753,17031680600,"Census Tract 6806, Cook County, Illinois",45.6,1.37723133,362,9,14,0,18,35,121,6.35359116,48.06629834,0,0,261,32.74780427,108,13.4,169,14.4,137,11.7,74,6.319385141
754,17031710300,"Census Tract 7103, Cook County, Illinois",35.1,1.619672131,513,14,6,30,8,57,170,3.898635478,51.65692008,0,0,163,14.42477876,183,15.6,271,17.6,165,10.7,67,4.339378238
755,17031720500,"Census Tract 7205, Cook County, Illinois",4.6,5.085018215,750,6,0,100,0,18,214,0.8,44.26666667,0,0,40,2.791346825,21,1.4,163,8.5,29,1.5,115,6.024096386
756,17031720600,"Census Tract 7206, Cook County, Illinois",4.9,5.189617486,617,29,0,88,0,48,137,4.700162075,44.24635332,0,0,54,4.106463878,45,3.4,158,8.9,32,1.8,105,5.938914027
757,17031730100,"Census Tract 7301, Cook County, Illinois",19.7,2.41917122,888,17,0,74,0,116,295,1.914414414,54.61711712,0,0,227,10.52875696,251,11.2,553,20.6,211,7.9,105,3.884572697
758,17031801200,"Census Tract 8012, Cook County, Illinois",5.2,10.3170765,1290,0,0,297,0,9,257,0,43.64341085,8,0.6,72,2.802646944,78,2.9,352,9.8,65,1.8,300,8.384572387
759,17031801400,"Census Tract 8014, Cook County, Illinois",7.4,6.138570128,1091,0,0,239,0,35,133,0,37.30522456,89,8.2,59,2.556325823,34,1.4,239,7.6,0,0,311,9.910771192
760,17031801702,"Census Tract 8017.02, Cook County, Illinois",5.3,5.488570128,1627,14,0,265,13,18,271,0.86047941,34.8494161,77,4.7,96,2.977667494,78,2.3,260,5.6,39,0.8,297,6.453715776
761,17031802200,"Census Tract 8022, Cook County, Illinois",12.5,5.70924408,1837,0,0,314,4,28,527,0,47.52313555,30,1.6,94,2.705814623,120,3.3,312,6.5,36,0.8,361,7.569721116
762,17031802605,"Census Tract 8026.05, Cook County, Illinois",13.3,4.497677596,2778,38,0,542,47,70,664,1.367890569,47.62419006,182,6.6,424,7.288980574,158,2.7,747,10.9,337,4.9,606,8.762290341
763,17031803400,"Census Tract 8034, Cook County, Illinois",6.7,5.733105647,2281,23,0,362,34,0,427,1.00832968,36.08066637,18,0.8,245,5.195080577,89,1.8,541,8.5,209,3.3,391,6.143934632
764,17031803603,"Census Tract 8036.03, Cook County, Illinois",3.1,7.715163934,2358,0,0,362,25,68,355,0,34.35114504,54,2.3,140,2.596439169,47,0.8,482,7,210,3,608,8.781051415
765,17031803610,"Census Tract 8036.10, Cook County, Illinois",14.3,2.985837887,3183,101,7,190,0,18,1102,3.393025448,41.156142,231,7.3,158,2.921057497,71,1.3,476,6.6,721,10,273,3.794301598
766,17031804201,"Census Tract 8042.01, Cook County, Illinois",7.5,6.490027322,2835,16,0,545,68,76,354,0.564373898,36.79012346,50,1.8,205,3.271102601,93,1.4,623,7.3,138,1.6,698,7.983529681
767,17031801000,"Census Tract 8010, Cook County, Illinois",7.6,5.5893898,1955,0,0,243,26,75,486,0,42.45524297,62,3.2,89,2.311688312,110,2.7,444,8.6,60,1.2,395,7.656522582
768,17031710800,"Census Tract 7108, Cook County, Illinois",50.7,1.054735883,1945,17,0,37,0,256,807,0.87403599,56.55526992,48,2.5,653,17.40405117,500,13.2,948,20.2,192,4.1,161,3.429910524
769,17031730400,"Census Tract 7304, Cook County, Illinois",13.5,3.678825137,1339,18,0,156,72,91,303,1.344286781,46.45257655,16,1.2,513,15.3730896,159,4.6,823,19.9,191,4.6,282,6.809949288
770,17031750500,"Census Tract 7505, Cook County, Illinois",16,2.53870674,1978,11,0,121,0,208,789,0.55611729,56.52173913,0,0,595,14.46984436,379,8.8,1163,23,403,8,277,5.152529762
771,17031800100,"Census Tract 8001, Cook County, Illinois",6.2,11.38438069,833,0,0,189,0,0,151,0,40.81632653,15,1.8,27,1.648351648,14,0.8,176,7.6,13,0.6,217,9.418402778
772,17031801300,"Census Tract 8013, Cook County, Illinois",12.5,7.482058288,1645,0,0,242,0,11,550,0,48.81458967,73,4.4,113,3.70249017,100,3.1,308,7.3,24,0.6,302,7.006960557
773,17031801601,"Census Tract 8016.01, Cook County, Illinois",9,5.058378871,1789,11,0,407,26,18,476,0.614868642,51.81665735,98,5.5,92,2.580645161,76,2.1,461,10.7,142,3.3,462,10.38435604
774,17031801606,"Census Tract 8016.06, Cook County, Illinois",10.1,5.424089253,2568,0,0,535,32,33,685,0,50.03894081,91,3.5,110,2.243524373,65,1.3,545,9,128,2.1,648,10.65439
775,17031803901,"Census Tract 8039.01, Cook County, Illinois",13.7,3.232058288,1912,0,25,172,9,28,930,1.307531381,59.57112971,145,7.6,210,6.704980843,104,3.3,524,14.2,120,3.3,282,7.648494711
776,17031300500,"Census Tract 3005, Cook County, Illinois",24.6,1.825273224,850,74,22,106,30,0,86,11.29411765,26.11764706,322,37.9,1071,50.04672897,98,4.5,200,6.9,828,28.4,168,5.761316872
777,17031805111,"Census Tract 8051.11, Cook County, Illinois",14.6,2.813615665,2700,129,112,156,10,8,692,8.925925926,32.07407407,392,14.5,756,14.03378504,135,2.4,743,10.1,1311,17.8,356,4.84090291
778,17031805901,"Census Tract 8059.01, Cook County, Illinois",13,3.699908925,1794,28,37,214,18,72,533,3.623188406,46.65551839,110,6.1,319,9.319310546,63,1.8,509,12.6,256,6.3,260,6.403940887
779,17031806002,"Census Tract 8060.02, Cook County, Illinois",22.8,2.657650273,2528,137,14,367,73,46,511,5.973101266,39.43829114,638,25.2,1323,22.35552552,150,2.5,1075,15.1,1056,14.9,490,6.669388866
780,17031806003,"Census Tract 8060.03, Cook County, Illinois",15.8,3.097358834,2811,209,70,256,22,0,623,9.92529349,32.0526503,577,20.5,898,13.48348348,107,1.6,922,11.3,1130,13.8,581,7.100085543
781,17031806400,"Census Tract 8064, Cook County, Illinois",19.9,4.269125683,886,7,0,109,13,34,219,0.79006772,42.32505643,33,3.7,148,7.501267106,74,3.6,215,8.6,122,4.9,160,6.382130036
782,17031806501,"Census Tract 8065.01, Cook County, Illinois",19.3,2.329508197,725,44,6,100,12,9,124,6.896551724,33.79310345,60,8.3,418,22.55801403,98,5,269,11.5,169,7.2,180,7.662835249
783,17031750600,"Census Tract 7506, Cook County, Illinois",35.8,1.955783242,1256,12,0,188,20,89,517,0.955414013,64.8089172,0,0,247,9.413109756,109,4.1,599,17.7,173,5.1,197,5.783910746
784,17031310200,"Census Tract 3102, Cook County, Illinois",19.2,3.417759563,707,13,37,5,25,7,217,7.072135785,35.92644979,16,2.3,188,12.68556005,82,5.4,219,12.4,125,7.1,113,6.402266289
785,17031691200,"Census Tract 6912, Cook County, Illinois",34.8,1.468169399,1038,57,11,14,16,62,223,6.55105973,30.34682081,0,0,239,12.46089677,301,15.1,442,16.2,65,2.4,41,1.499085923
786,17031700100,"Census Tract 7001, Cook County, Illinois",16.5,3.137613843,1001,57,0,52,0,36,136,5.694305694,22.37762238,13,1.3,543,21.04651163,101,3.8,209,5.8,542,15,100,2.773925104
787,17031710600,"Census Tract 7106, Cook County, Illinois",40.3,1.515801457,671,4,22,50,16,31,253,3.874813711,52.1609538,19,2.8,219,17.2034564,58,4.4,242,14.1,252,14.7,59,3.43222804
788,17031711300,"Census Tract 7113, Cook County, Illinois",29.4,1.875591985,609,0,4,20,21,52,201,0.65681445,48.27586207,4,0.7,223,18.67671692,123,10,338,21.4,170,10.7,98,6.190777006
789,17031730500,"Census Tract 7305, Cook County, Illinois",31.9,2.611885246,1428,0,0,102,45,131,381,0,46.14845938,0,0,339,10.1710171,444,13,818,19.3,538,12.7,261,6.16583983
790,17031770700,"Census Tract 7707, Cook County, Illinois",16.3,2.612386157,1040,6,16,100,5,4,441,2.115384615,52.88461538,40,3.8,136,7.245604688,59,3.1,187,8.1,123,5.3,157,6.823120382
791,17031800200,"Census Tract 8002, Cook County, Illinois",9.2,10.2352459,2379,0,0,370,0,38,503,0,38.29340059,33,1.4,156,3.357004519,89,1.8,533,8.1,125,1.9,506,7.685297691
792,17031800300,"Census Tract 8003, Cook County, Illinois",7,9.448998179,1178,0,0,206,0,7,270,0,41.00169779,0,0,51,2.218355807,22,0.9,228,6.8,126,3.8,237,7.108578284
793,17031800500,"Census Tract 8005, Cook County, Illinois",4.6,10.81985428,1697,12,0,259,0,21,235,0.70713023,30.34767236,0,0,37,1.041080473,62,1.6,206,3.8,45,0.8,308,5.703703704
794,17031801100,"Census Tract 8011, Cook County, Illinois",2.6,8.395947177,1672,0,12,232,0,36,267,0.717703349,31.99760766,11,0.7,37,1.121892056,65,1.9,258,5.3,43,0.9,326,6.635456951
795,17031801500,"Census Tract 8015, Cook County, Illinois",10.2,4.505555556,2477,18,14,544,0,43,829,1.291885345,57.16592652,71,2.9,208,4.282478896,122,2.4,607,10.6,53,0.9,573,9.370400654
796,17031801603,"Census Tract 8016.03, Cook County, Illinois",25.4,2.411247723,1568,52,0,109,0,32,448,3.316326531,37.56377551,259,16.5,347,11.07211232,105,3.2,467,11.8,385,9.7,176,4.295826214
797,17031801608,"Census Tract 8016.08, Cook County, Illinois",6.9,5.302003643,2947,0,0,828,26,32,829,0,58.19477435,121,4.1,150,2.604618857,94,1.6,864,12.4,272,3.9,812,11.49002406
798,17031801901,"Census Tract 8019.01, Cook County, Illinois",12,4.244398907,1844,46,5,441,16,27,662,2.765726681,62.14750542,52,2.8,214,6.014614952,122,3.3,418,10,240,5.8,524,12.24299065
799,17031802402,"Census Tract 8024.02, Cook County, Illinois",15.3,2.89503643,2271,43,38,421,16,20,584,3.5667107,45.83883752,325,14.3,793,16.09498681,70,1.4,742,12.8,1000,17.3,617,10.32290447
800,17031803010,"Census Tract 8030.10, Cook County, Illinois",6.4,5.179872495,1985,43,0,269,8,17,414,2.166246851,35.6675063,52,2.6,111,2.670194852,135,3.2,577,10.6,336,6.2,375,6.888317414
801,17031818200,"Census Tract 8182, Cook County, Illinois",13.1,3.677777778,1697,4,0,145,0,86,412,0.235710077,37.89039481,69,4.1,194,5.449438202,118,3.3,369,8.1,149,3.3,222,4.889867841
802,17031818900,"Census Tract 8189, Cook County, Illinois",9.1,4.190846995,1790,18,11,256,0,30,672,1.620111732,53.51955307,43,2.4,180,5.395683453,27,0.8,522,12.4,32,0.8,303,6.992845604
803,17031280400,"Census Tract 2804, Cook County, Illinois",32.6,1.800728597,567,67,0,17,0,47,211,11.81657848,48.50088183,0,0,184,18.36327345,76,7,211,13.3,60,3.8,32,2.018927445
804,17031292200,"Census Tract 2922, Cook County, Illinois",40.9,1.587477231,864,22,21,18,5,86,303,4.976851852,47.68518519,0,0,396,21.40540541,227,11.8,450,18,457,18.2,42,1.675977654
805,17031491400,"Census Tract 4914, Cook County, Illinois",40.5,1.515938069,1131,31,74,79,0,28,467,9.283819629,50.7515473,0,0,474,20.4222318,576,24.2,478,14.3,300,9,131,3.926858513
806,17031550200,"Census Tract 5502, Cook County, Illinois",22.2,2.195992714,1049,6,0,112,8,40,372,0.571973308,50.71496663,58,5.5,204,9.927007299,65,3.1,178,6.8,125,4.8,173,6.592987805
807,17031827400,"Census Tract 8274, Cook County, Illinois",52.6,1.027367942,1480,56,11,126,13,128,743,4.527027027,68.24324324,72,4.9,529,16.72991777,292,8.9,803,20.8,397,10.3,221,5.424644084
808,17031030800,"Census Tract 308, Cook County, Illinois",7.4,4.357377049,1950,0,0,191,0,127,766,0,55.58974359,15,0.8,192,5.177993528,82,2.2,465,11.7,70,1.8,355,8.51523147
809,17031050500,"Census Tract 505, Cook County, Illinois",5.2,7.405100182,2046,47,0,0,0,0,463,2.2971652,22.62952102,39,1.9,148,3.618581907,71,1.6,287,4.9,125,2.1,115,1.944538383
810,17031630400,"Census Tract 6304, Cook County, Illinois",38,1.602641166,1751,235,21,165,0,72,292,14.62021702,30.21130782,464,26.5,1251,28.34806254,566,12.2,385,6,810,12.7,318,4.985107384
811,17031670300,"Census Tract 6703, Cook County, Illinois",54,1.019808743,417,0,0,20,25,0,191,0,56.59472422,49,11.8,140,16.07347876,58,6.5,155,14.3,112,10.3,126,11.59153634
812,17031681000,"Census Tract 6810, Cook County, Illinois",70.9,0.779508197,1042,0,37,37,0,116,559,3.550863724,68.33013436,29,2.8,558,25.97765363,176,8,680,24.3,302,10.8,114,4.081632653
813,17031710200,"Census Tract 7102, Cook County, Illinois",49.7,1.15154827,1752,27,0,97,32,135,722,1.54109589,56.27853881,0,0,586,17.84409257,366,10.9,682,15.7,223,5.1,313,7.220299885
814,17031770300,"Census Tract 7703, Cook County, Illinois",7.2,3.74298725,2811,13,20,386,18,119,748,1.173959445,45.2152259,175,6.2,425,7.402891482,130,2.2,682,9.9,212,3.1,516,7.452339688
815,17031803007,"Census Tract 8030.07, Cook County, Illinois",6.6,4.865118397,2033,33,30,395,0,27,437,3.098868667,42.25282833,178,8.8,184,4.506490326,114,2.7,520,10.6,340,6.9,473,9.635363618
816,17031816402,"Census Tract 8164.02, Cook County, Illinois",15.6,2.441302368,1150,143,0,52,48,35,277,12.43478261,35.82608696,198,17.2,921,30.45634921,73,2.3,275,6.5,547,13,136,3.196991067
817,17031351400,"Census Tract 3514, Cook County, Illinois",64.5,0.756238616,787,23,19,0,0,6,378,5.336721728,48.79288437,24,3,224,18.27079935,206,15.8,320,17.4,180,9.8,29,1.575230853
818,17031421200,"Census Tract 4212, Cook County, Illinois",54.8,0.906693989,460,16,11,5,5,20,278,5.869565217,66.95652174,33,7.2,147,17.62589928,75,8.6,186,16.5,166,14.7,90,7.992895204
819,17031491200,"Census Tract 4912, Cook County, Illinois",26.3,1.786612022,655,11,0,97,0,73,187,1.679389313,54.50381679,0,0,106,7.325501037,147,9.5,338,17.5,177,9.2,125,6.473329881
820,17031805401,"Census Tract 8054.01, Cook County, Illinois",15.9,3.775045537,1372,43,27,253,9,10,363,5.102040816,46.28279883,204,14.9,418,12.61315631,79,2.4,557,14.4,412,10.6,282,7.273665205
821,17031350100,"Census Tract 3501, Cook County, Illinois",32.6,2.044444444,1525,36,37,12,13,31,960,4.786885246,66.62295082,218,14.3,7,0.304347826,60,2.6,164,6.7,81,3.3,121,4.975328947
822,17031062700,"Census Tract 627, Cook County, Illinois",8.6,7.871129326,1097,7,0,51,0,0,258,0.63810392,28.16773017,7,0.6,112,4.782237404,23,1,137,4.6,41,1.4,119,3.990610329
823,17031803606,"Census Tract 8036.06, Cook County, Illinois",19.7,2.341939891,2808,592,161,171,0,47,513,26.81623932,26.03276353,710,25.3,2331,37.60283917,218,3.3,373,4.1,2587,28.3,281,3.071709663
824,17031801605,"Census Tract 8016.05, Cook County, Illinois",5,6.197358834,2228,0,0,595,0,53,437,0,48.6983842,121,5.4,136,3.147419579,19,0.4,541,9.8,2,0,575,10.4317852
825,17031670700,"Census Tract 6707, Cook County, Illinois",43.1,1.24212204,369,12,0,6,5,38,121,3.25203252,46.0704607,16,4.3,105,14.54293629,101,13.3,80,7.2,145,13,26,2.336028751
826,17031806600,"Census Tract 8066, Cook County, Illinois",16.6,3.61284153,1265,24,0,130,14,14,351,1.897233202,40.23715415,94,7.4,324,11.58383983,48,1.7,404,11.4,269,7.6,204,5.761084439
827,17031820101,"Census Tract 8201.01, Cook County, Illinois",11,5.143169399,2908,0,0,733,13,71,753,0,53.98899587,30,1,273,4.747000522,78,1.3,721,10.5,92,1.3,896,12.4099723
828,17031821402,"Census Tract 8214.02, Cook County, Illinois",25.1,2.189936248,1469,10,0,147,0,79,741,0.680735194,65.82709326,35,2.4,186,7.319952774,127,4.9,564,18.9,68,2.3,296,9.893048128
829,17031822101,"Census Tract 8221.01, Cook County, Illinois",17.9,2.982058288,1582,23,10,158,19,91,471,2.08596713,46.71302149,55,3.5,386,11.41674061,121,3.4,486,11.3,339,7.9,265,6.149918775
830,17031823102,"Census Tract 8231.02, Cook County, Illinois",16.2,3.345355191,1259,32,17,136,0,76,306,3.89197776,41.14376489,82,6.5,289,10.33619456,93,3.3,391,10.9,431,12,183,5.100334448
831,17031823304,"Census Tract 8233.04, Cook County, Illinois",23,2.342896175,2385,65,22,208,4,28,872,3.647798742,46.62473795,20,0.8,469,10.2896007,365,7.6,614,10.1,456,7.5,424,6.992084433
832,17031824507,"Census Tract 8245.07, Cook County, Illinois",18.1,2.990983607,1700,36,0,209,0,25,613,2.117647059,49.82352941,32,1.9,254,7.917705736,168,5,654,15.7,84,2,353,8.499879605
833,17031824800,"Census Tract 8248, Cook County, Illinois",26.7,1.743214936,2445,159,0,105,0,120,641,6.503067485,35.4192229,101,4.1,1355,27.28554168,431,7.9,736,9.4,529,6.8,164,2.090237063
834,17031824900,"Census Tract 8249, Cook County, Illinois",27.2,1.871129326,1157,26,0,78,0,42,308,2.247191011,36.99222126,30,2.6,338,14.05990017,211,8.5,438,12.9,246,7.2,83,2.444771723
835,17031825400,"Census Tract 8254, Cook County, Illinois",17.9,2.896448087,2281,30,0,214,0,38,916,1.315212626,51.20561157,17,0.7,194,4.654510557,212,4.9,701,13.3,54,1,261,4.953501613
836,17031825501,"Census Tract 8255.01, Cook County, Illinois",25.9,2.594535519,1995,43,22,235,61,64,680,3.258145363,52.13032581,9,0.5,193,4.441887227,274,6.2,810,14.4,146,2.6,387,6.878777106
837,17031825503,"Census Tract 8255.03, Cook County, Illinois",17.1,2.56147541,2379,28,0,167,79,129,707,1.176965111,45.48129466,0,0,156,3.392779469,203,4.1,729,11.6,429,6.8,318,5.06127646
838,17031825505,"Census Tract 8255.05, Cook County, Illinois",16.9,2.573269581,1834,20,37,166,103,167,470,3.107960742,49.4002181,6,0.3,212,4.656270591,519,10.8,445,7.7,350,6.1,392,6.668935012
839,17031826202,"Census Tract 8262.02, Cook County, Illinois",30.4,1.814754098,2069,24,12,117,14,64,668,1.739971,41.71097148,76,3.7,490,11.88743328,631,14.9,432,7.5,626,10.9,163,2.829369901
840,17031817500,"Census Tract 8175, Cook County, Illinois",40,1.840482696,1305,56,0,80,0,40,501,4.291187739,47.5862069,30,2.3,509,18.25026891,265,9.3,478,13.6,466,13.3,208,5.927614705
841,17031817700,"Census Tract 8177, Cook County, Illinois",16.8,2.983151184,1671,0,0,343,29,148,336,0,51.22681029,14,0.8,669,15.28095021,208,4.6,835,16.2,404,7.8,493,9.561675718
842,17031817900,"Census Tract 8179, Cook County, Illinois",20.4,2.418852459,2267,0,0,106,9,226,885,0,54.08028231,7,0.3,747,15.46904121,448,9.2,982,17.4,489,8.7,442,7.678943711
843,17031821401,"Census Tract 8214.01, Cook County, Illinois",23.9,2.069990893,1479,22,0,64,0,158,471,1.487491548,46.85598377,81,5.5,290,9.634551495,236,7.6,521,13.4,409,10.5,199,5.127544447
844,17031300600,"Census Tract 3006, Cook County, Illinois",36.9,1.985154827,777,45,17,52,0,27,124,7.979407979,26.12612613,159,20.5,754,34.31952663,137,6,319,10.9,649,22.2,111,3.657331137
845,17031310700,"Census Tract 3107, Cook County, Illinois",21.6,2.630874317,561,36,0,47,6,21,160,6.417112299,41.71122995,132,23.5,366,26.79355783,66,4.7,216,14.3,267,17.6,63,4.161162483
846,17031381700,"Census Tract 3817, Cook County, Illinois",NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
847,17031390100,"Census Tract 3901, Cook County, Illinois",23.7,3.653642987,675,7,0,7,3,17,239,1.037037037,39.40740741,0,0,112,9.911504425,35,3,102,6.3,166,10.2,44,2.70602706
848,17031380700,"Census Tract 3807, Cook County, Illinois",34,1.969489982,427,0,0,0,0,64,132,0,45.90163934,0,0,202,17.95555556,120,10.2,224,19.8,57,5,109,8.195488722
849,17031381200,"Census Tract 3812, Cook County, Illinois",42.3,1.687568306,946,0,0,40,0,25,533,0,63.21353066,0,0,158,11.53284672,82,6,348,18.8,126,6.8,40,2.159827214
850,17031390200,"Census Tract 3902, Cook County, Illinois",12.7,3.984517304,856,36,0,17,30,25,310,4.205607477,44.62616822,31,3.6,86,5.408805031,83,5,209,9.8,194,9.1,74,3.453103126
851,17031400300,"Census Tract 4003, Cook County, Illinois",43,1.343123862,613,12,0,15,0,6,244,1.957585644,43.23001631,0,0,126,13.53383459,182,18.4,292,22,57,4.3,12,0.902934537
852,17031400500,"Census Tract 4005, Cook County, Illinois",51.1,1.01798725,831,0,0,30,5,24,286,0,41.51624549,7,0.8,186,13.67647059,85,6,319,15.2,283,13.5,56,2.664129401
853,17031410100,"Census Tract 4101, Cook County, Illinois",23.2,2.194626594,1251,35,25,21,6,46,840,4.79616307,72.98161471,65,5.2,104,5.552589429,74,3.9,170,8.5,304,15.1,109,5.43099153
854,17031410200,"Census Tract 4102, Cook County, Illinois",27.5,1.898542805,680,0,10,29,0,0,399,1.470588235,62.94117647,67,9.9,24,1.77383592,66,4.9,83,5.6,51,3.5,69,4.677966102
855,17031410600,"Census Tract 4106, Cook County, Illinois",37.3,1.867759563,1035,0,0,18,33,8,457,0,49.85507246,42,4.1,136,6.109613657,98,4.3,253,10.1,147,5.8,164,6.518282989
856,17031411000,"Census Tract 4110, Cook County, Illinois",17.8,3.066757741,1962,16,19,157,0,29,1199,1.783893986,70.59123344,89,4.5,58,1.82160804,185,5.7,533,15.3,315,9,300,8.549444286
857,17031430800,"Census Tract 4308, Cook County, Illinois",27.2,2.18647541,727,0,29,44,0,71,256,3.988995873,51.03163686,0,0,56,3.5,129,7.8,297,15.2,179,9.1,62,3.168114461
858,17031430900,"Census Tract 4309, Cook County, Illinois",43.1,1.840482696,709,0,0,20,15,65,393,0,69.53455571,24,3.4,130,10.7615894,130,10.5,358,24.2,69,4.7,83,5.604321404
859,17031440300,"Census Tract 4403, Cook County, Illinois",28.8,2.466621129,2062,0,0,76,17,153,820,0,51.69738118,13,0.6,344,8.76656473,470,11.8,878,18.7,428,9.1,384,8.159796005
860,17031440600,"Census Tract 4406, Cook County, Illinois",22.9,3.110974499,737,0,0,73,0,41,302,0,56.44504749,14,1.9,143,10.04213483,94,6.5,219,12.3,197,11,139,7.782754759
861,17031460600,"Census Tract 4606, Cook County, Illinois",27.5,1.826502732,389,13,0,35,14,21,73,3.341902314,36.76092545,19,4.9,159,16.7544784,133,13.4,231,19.3,165,13.8,88,7.333333333
862,17031040700,"Census Tract 407, Cook County, Illinois",12.5,3.921903461,1566,25,10,73,0,0,577,2.234993614,41.50702427,67,4.3,236,8.532176428,69,2.5,169,4.9,203,5.9,97,2.823871907
